global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	t_comp_cor_09	t_comp_cor_10	t_comp_cor_11	t_comp_cor_12	t_comp_cor_13	t_comp_cor_14	t_comp_cor_15	t_comp_cor_16	t_comp_cor_17	t_comp_cor_18	t_comp_cor_19	t_comp_cor_20	t_comp_cor_21	t_comp_cor_22	t_comp_cor_23	t_comp_cor_24	t_comp_cor_25	t_comp_cor_26	t_comp_cor_27	t_comp_cor_28	t_comp_cor_29	t_comp_cor_30	t_comp_cor_31	t_comp_cor_32	t_comp_cor_33	t_comp_cor_34	t_comp_cor_35	t_comp_cor_36	t_comp_cor_37	t_comp_cor_38	t_comp_cor_39	t_comp_cor_40	t_comp_cor_41	t_comp_cor_42	t_comp_cor_43	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	c_comp_cor_33	c_comp_cor_34	c_comp_cor_35	c_comp_cor_36	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
828.4517823869818	n/a	686332.3557401671	n/a	1028.7281024865936	n/a	1058281.5088456674	n/a	805.8039561724511	n/a	n/a	649320.0157831735	811.2592847643045	836.8511399874722	n/a	n/a	n/a	n/a	0.0388858665	-0.0122222126	0.0423086949	-0.0159415749	0.1146584374	0.0306736259	-0.0195721535	0.0505823695	-0.0376459812	0.058736586	-0.0503986218	0.077242836	-0.0066808075	0.1804134782	-0.0305224582	0.0197710714	-0.0712442479	0.0134881492	-0.0891897546	0.0246412929	-0.0590321331	0.0696366511	-0.1349404087	0.0016777672	-0.0719260292	0.0228797298	-0.0103229486	0.0526590042	-0.0507401649	0.0670788918	-0.0529734957	0.0044274587	-0.0616042655	0.0102125144	-0.0890744478	0.044729396	-0.0830001136	0.0540642802	-0.0341081679	0.1285929017	-0.0181630048	0.0286729825	-0.0239375362	0.0377387615	-0.0471804136	0.0050234344	0.0364716306	-0.0983026559	0.0631060804	-0.0444013312	0.0904852392	0.0047889688	-0.1811316772	0.244000208	-0.1261374241	0.0736007438	-0.025777131	0.1031414273	-0.0331895378	0.0433150505	-0.1411107465	0.0455401581	-0.1422441039	0.0541356447	-0.0587901616	0.0203279857	0.0285662759	-0.0705074491	0.0871651056	0.0702730928	-0.0314239984	-0.0238533029	0.0307167189	-0.1139482285	0.0260063059	-0.1280643699	0.1886428025	-0.0477806298	0.0062473234	-0.0025024446	0.143175294	0.017249502	-0.0404313624	0.1024272187	-0.0746549321	0.0238889964	-0.0235494304	0.155075016	-0.0824557628	0.0416078752	-0.0489759155	0.0555055095	-0.0887515314	0.1028476128	-0.0439590616	0.1326393476	-0.0324866745	0.028212589	-0.0780852197	0.0217672299	-0.0174795043	0.0308003087	-0.0146521477	0.0973632697	-0.005117194	0.0438942197	-0.0184541137	0.098701496	-0.0319788929	0.1162086684	-0.009115237	0.0176528633	-0.0433912791	0.0137945147	-0.0342861421	-0.0032477546	-0.0711809221	0.0447470498	-0.0350391475	0.0163018477	-0.0122744736	-0.0426150462	0.0209324085	0.0312550047	-0.0969350357	0.0400074087	0.0080112891	-0.0055421465	-0.0027511999	-0.079462319	0.1174493887	-0.0106909601	-0.0239560112	-0.0990258908	0.1040082373	-0.0596873999	-0.0092267915	-0.0894139855	0.1176618393	-0.0733463597	-0.0241983335	0.0269150517	0.0223826722	0.0645590539	-0.0105566413	-0.0184301883	-0.0404566787	0.1116696344	0.0339209407	-0.043567629	-0.0017607392	-0.0459196686	0.0058171067	0.106049905	-0.0870749483	-0.0947888877	0.0290200844	0.0088857926	0.0431857178	-0.0234910395	-0.0490304249	-0.0113920306	0.0294265801	-0.0139567192	-0.0568539188	0.0647930771	-0.1229383678	0.0251575418	-0.0254168963	0.0658776283	-0.1127453206	0.0380389659	-0.0437096547	0.1092067033	-0.1032091013	0.0064875796	-0.1248234843	0.1017215506	-0.0200739927	0.1288424007	-0.0677649791	0.005563822	-0.0325497595	0.0293066338	-0.0549577975	0.0057779256	-0.0375985609	0.0290634078	-0.0593441725	0.0961708776	-0.1220154002	0.0341844019	-0.0600902396	0.0465967902	-0.1144464581	0.0073851421	0.0512792491	-0.0234924038	0.000916982	0.0646667606	-0.0078020126	-0.01791229	0.0549719718	0.0792878015	-0.0164211827	-0.0240209288	0.0184934387	0.0124896744	-0.0234469631	-0.0211572634	0.0371665344	-0.0155116173	-0.050029553	-0.0069974175	0.0476461395	0.0358271332	-0.0188335519	-0.0284547894	0.1474792528	0.0060781208	-0.0353384974	-0.0024219493	-0.0072822278	0.0386970538	0.0037127222	0.0507629309	-0.0125577968	-0.0559594584	0.0238843141	0.0364097474	0.0619561906	-0.0049853361	-0.1228325777	0.115074157	0.0535363478	-0.0025075096	-0.1137032031	-0.0230793451	0.0738136748	0.0487574305	0.1101104979	-0.018320277	-0.0656243389	0.0784387884	-0.0234292874	-0.0208649394	0.0240998328	-0.0408639404	0.0310081865	-0.0469817754	0.0799429497	-0.0046813292	0.0199972316	-0.1127980628	0.0556795412	-0.0314991103	0.0297447027	-0.1371720339	0.071698999	-0.0851154222	0.0133018832	-0.0076351375	0.1838974144	-0.0018337365	0.0720997436	-0.0296206876	0.0416249119	-0.0513505785	0.0912851377	0.0912792721	0.0912694965	0.0912558111	0.0912382167	0.0912167139	3.9595571195150114e-05	n/a	n/a	1.5678092582702016e-09	-0.0297826668516592	n/a	0.0008870072447969	n/a	-3.2924114350407763e-06	n/a	n/a	1.0839973057587265e-11	-1.888450028051194e-08	n/a	n/a	3.5662435084465553e-16	-0.0001789999932024	n/a	3.2040997566459244e-08	n/a	-0.0002110000061964	n/a	4.452100261488084e-08	n/a
827.4457155603253	-1.006066826656479	684666.4121991388	1.0121704596986376	1018.0785063091078	-10.64959617748582	1036483.845008584	113.41389874352056	806.9638890740222	1.1599329015710964	1.3454443361471429	651190.7182694707	811.5313590077112	833.1295740076515	0.998782	35.266811	0.0983016996649545	0.0515333665100431	0.0044098595	-0.0235132327	0.0326654067	-0.0301859811	-0.0073216702	0.0834327417	-0.0216049587	0.109221621	0.0409064248	0.0544005914	0.0081558783	-0.0070222115	0.098845941	-0.0406406983	-0.1325014435	-0.0225906806	-0.0198070872	0.1691642979	-0.2601940339	-0.0274407151	0.0566961486	0.04313215	0.0153368007	0.0400171848	0.0464499759	0.0997941573	-0.1267009359	0.0426843241	0.0105060536	-0.0445481879	0.0525446684	-0.0689416872	-0.0299587155	0.0535721147	0.0508767114	-0.2071052531	-0.020643223	0.0031987143	-0.0343554437	-0.0111304807	0.0772253212	-0.0307422689	-0.0432570868	-0.1052044687	0.0178535535	0.0177030616	0.007367867	-0.0043327446	-0.0679187328	0.0820937124	0.1180499952	-0.0117323754	0.0609023321	0.1792393994	-0.1496057943	0.0299300162	-0.0725551451	-0.0485757253	-0.1085034425	0.0523134668	0.1202811676	0.0741183089	-0.1102067005	-0.0170754583	0.0453387632	-0.0215065455	0.1138081196	0.0625345873	0.0030909343	-0.0546409692	0.0163611459	-0.0200262332	-0.0335790639	-0.1054264747	-0.1303438648	0.0464436188	0.0691048967	-0.0148580302	-0.0061928332	-0.0609080563	0.0125633037	0.0806832738	0.0883163298	0.0576121649	-0.0044147496	-0.0009107794	-0.0472702145	0.0763719676	0.0204563065	-0.0136987654	-0.0226012173	0.0270255955	0.0477975769	0.083791917	-0.0412850773	-0.0768425111	0.0079427033	-0.0118576266	-0.0244484388	0.0317197754	-0.0882439732	0.0605741439	0.0242764358	-0.016691231	-0.036664463	0.1255594907	-0.0638444019	-0.000369852	-0.0551445894	-0.087311577	0.0236816794	0.0134981958	0.0124504313	0.0916325167	0.0661006954	-0.0446889638	0.0950539026	-0.047065486	-0.0225918442	0.0104200863	-0.1817050696	-0.0918429268	0.0763982949	-0.0784274633	-0.1217966121	0.0334730623	-0.0803152455	0.0302760258	0.0439465552	-0.0412755679	0.0318929555	0.0387168646	-0.0803382226	-0.0041908061	0.0652204894	0.0242866351	0.066710041	-0.0470232667	0.0643850723	0.0282532678	-0.0716002353	0.0257631807	-0.075701633	0.0607589196	-0.0428130977	0.052302505	-0.0239479403	0.0488469072	0.0014981727	-0.0325191988	0.0942870364	0.0605087956	0.0399209868	-0.068314016	-0.0321749635	-0.0162356652	0.0167764246	-0.0735570264	-0.0554303045	0.0296013643	-0.0190495283	0.0513424687	-0.0096390174	-0.0791928782	-0.0178274108	0.1429834168	-0.0215749106	0.0382097148	0.0228047275	0.035133333	-0.0065477384	0.0645654884	-0.0259831831	0.052847979	0.0273374003	0.0007062838	0.0200787223	0.0098394879	0.0268243949	0.0481108009	-0.0606618943	-0.0713632965	0.0010000656	0.0264937188	0.0063041425	-0.0525817003	-0.0337685569	0.1292051026	-0.031233233	0.0165455763	0.0624027416	-0.0031449763	0.0158399352	0.021930361	-0.1845146437	-0.093596283	0.0201576476	-0.0489169163	-0.0222981847	0.0966743259	-0.0611139363	-0.1280264967	-0.1474402453	0.0444126061	0.017916834	-0.0615562554	0.0949557925	0.0488788649	0.0234063259	-0.0085370542	-0.0196923749	-0.0499038175	-0.015720071	0.1394672467	0.031663361	-0.0189818494	0.0052416341	-0.0544714981	0.0192976636	-0.0194019331	0.0350349872	0.0028253167	0.0394073728	0.0592560942	-0.1032774584	0.004618143	-0.0772781769	-0.001249777	0.018317332	0.093565151	0.0669540376	-0.0163030644	-0.1055109284	-0.0209186054	-0.0337974126	0.0389568987	0.0094669518	0.0975004511	-0.0900622623	-0.0030829479	0.020235599	0.0027673775	-0.0251797748	0.0451873931	-0.0320552492	-0.0780816909	0.025362195	-0.0662124497	0.0340532106	0.0716028251	-0.0139969137	0.0280690591	-0.0519895457	-0.033498999	-0.0214538198	-0.1127589268	-0.0382124721	-0.1143870144	0.0120774179	-0.0470068805	0.0966164748	0.0857540323	0.1751036786	0.0199414995	-0.104322152	-0.0786999305	0.1237311614	-0.0294906698	0.0912694965	0.0912167139	0.0911287655	0.0910056853	0.0908475206	0.0906543325	2.8421709430404014e-14	-3.9595571166728405e-05	1.5678092560194539e-09	8.077935669463164e-28	-0.0587667260221707	-0.0289840591705115	0.0034535280873648	0.0008400756859997	-0.0329303940086873	-0.0329271015972522	0.0010841940195957	0.0010844108495673	0.0003369999826214	0.0003370188671216	1.1358171679598093e-07	1.1356898828682388e-07	0.0	0.0001789999932024	0.0	3.2040997566459244e-08	0.0	0.0002110000061964	0.0	4.452100261488084e-08
826.8851004011524	-0.5606151591729258	683738.9692654238	0.3142893566944849	1012.6961169861912	-5.382389322916538	1025553.4253589096	28.970114823445947	807.5998499502399	0.6359608762177231	0.4044462360796141	652217.51763965	811.8146739698667	826.5590618718279	1.027697	36.287777	0.0501461175446157	0.0313310939972909	-0.0105612366	-0.0342016786	0.0532568375	0.0217779229	0.0589617199	0.0534319168	0.0062201362	0.0460397535	-0.0465509987	-0.0666541877	-0.1069193218	-0.0185412162	-0.0962837815	0.0033417339	-0.1713395674	-0.0742230373	0.0465156972	0.1286429511	-0.0944252754	-0.0399665157	-0.0516262489	-0.0198989872	-0.0237030466	-0.0477916378	-0.0575259869	-0.0298188067	0.0134043525	0.0350697342	-0.0532483047	0.0610403985	-0.015336739	0.0187986951	0.0280032984	-0.0539429305	0.0226458751	0.0453816142	0.1690078229	0.0607516207	0.0197792172	0.019347874	0.0095334052	-0.0701386361	-0.0252296902	0.0152791319	0.0156877489	0.0852483662	-0.0335370766	0.1048080775	0.0695211916	0.1008509553	0.0548621124	0.0221439135	0.1219278582	-0.0724032149	-0.0366042707	0.0277459709	0.0196739911	0.0861429122	-0.0582777779	0.0562426642	0.0140372274	0.001277667	0.094217841	-0.0683094437	0.1304416758	-0.0193763679	-0.0104926456	-0.046175457	0.1482159339	-0.1179462201	0.0550174419	-0.061807547	0.0488841868	-0.1204020283	-0.0322597368	-0.0815490767	-0.0066162013	-0.0698998534	-0.0082224459	-0.1039814729	-0.0142644209	-0.0425988746	0.0623870847	0.0287343827	0.0673083696	-0.0563418217	-0.0416529503	-0.0349417901	0.0049660436	-0.0089267999	0.122999071	-0.0689710193	-0.0223836576	-0.0985490895	0.0452395094	-0.0764747181	0.0811276423	-0.0851492399	0.0516244878	-0.032284185	-0.0180136177	0.063778809	0.0116780466	0.0222280022	-0.0634830362	0.1332210117	0.0027578337	0.0601598185	-0.0221975633	-0.0932403123	-0.0466402922	-0.0446928383	0.0021449978	0.0180966539	0.0353529008	0.025176181	-0.1033263423	0.0121108336	0.0220740688	-0.0227726875	-0.0057326067	0.0069019021	-0.0124618458	-0.1058586021	-0.0713209398	-0.0459325511	0.076932459	-0.0442970332	0.1193520644	-0.0213940532	-0.0417825539	-0.0896523613	0.0331073329	-0.0367321495	0.0331912894	0.0533312077	0.0117372331	-0.0245017321	0.0544294014	-0.0287978578	0.048503456	0.0615364715	-0.117027511	-0.0777873169	-0.108331054	0.0394666799	-0.0435927752	0.023183618	-0.0410733796	-0.1171408937	0.0593118304	-0.0369906938	-0.0897307414	0.0014153522	0.0602714375	0.0543182156	0.0485726915	-0.0385470184	0.125020995	-0.0375494703	-0.027811132	0.0379098686	-0.011141385	0.0778185282	-0.028900822	0.0618293488	0.1318176895	0.0339635735	0.0485338765	-0.0538786335	0.0689246343	0.0584966646	0.0157584175	-0.0762919959	0.0664552175	0.0445461795	-0.0248061682	-0.0084279651	-0.0677576416	0.0082315293	-0.0914079397	0.015005977	0.0084474582	-0.0044093348	-0.0444887885	-0.1581033369	-0.0144979246	0.0049371529	0.071907512	0.0610167434	0.0829679737	0.0485199646	-0.0901928883	-0.0965552931	0.0354285682	-0.0026539291	0.0212580883	-0.0160779124	0.0892350716	-0.0027018656	-0.07263076	-0.0339498803	0.061046886	0.0282926734	-0.0011525871	-0.0355071952	0.0359741943	-0.0379869809	0.0887179732	0.0027185224	-0.0443229163	-0.0563940099	0.1297036133	0.0929885108	0.003815638	-0.076939511	0.0904803697	-0.0068824597	0.0352756518	-0.0691649995	-0.0265623923	-0.1168726366	0.0228533788	-0.0143119121	0.0256668065	0.0238491787	0.006526484	0.1015929884	-0.139485008	0.1467573698	-0.0694813052	-0.0958528079	-0.064580995	-0.1144769193	-0.0687401652	-0.053096636	-0.0426154087	-0.0599296259	-0.0395025036	-0.0115155585	0.0253310262	-0.0774137135	0.048526238	0.0695003391	-0.0222981594	-0.022525342	0.0444508042	-0.0585451741	0.0234088691	-0.0111148861	0.0388701496	-0.040967608	-0.0309747717	-0.1083922417	0.0356793534	-0.1047137219	-0.0337330445	-0.092118659	0.0250906113	-0.0405549274	0.1452342012	0.056737047	0.1192878253	0.0055735587	0.0328650048	0.0699648245	0.0825282501	-0.0278773086	0.0912382167	0.0910916402	0.0908475206	0.0905061192	0.0900678015	0.089533037	2.8421709430404014e-14	0.0	0.0	8.077935669463164e-28	-0.0380420014262199	0.0207247245959508	0.0014471938725125	0.000429514209578	-0.0203590001910924	0.0125713938175949	0.000158039942517	0.0004144888887809	-0.0	-0.0003369999826214	1.1356898828682388e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.596684594205	0.7115841930526585	684916.2723513201	0.5063520638024032	1017.3763732910156	4.680256304824411	1035054.68493078	21.90479907884865	808.6746618602923	1.0748119100524036	1.1552206419904962	653954.7087348581	812.8115084751289	833.4074898694264	1.005997	35.521553	0.054550280478417	0.0248613926299026	0.0691529209	-0.0282821676	0.078349857	-0.0334107949	0.0147470309	-0.0462548157	0.0789585978	0.1592856511	-0.1331481573	-0.0775007154	-0.0513864127	0.0287123639	-0.0801193488	0.0118185225	-0.1265576751	-0.0205017862	-0.0242965107	0.0299669312	-0.1629642732	0.0284917215	0.0593332525	0.0509589597	0.0412463002	0.1917365342	-0.0093513857	0.0397568524	0.0855547194	0.0555883679	-0.0011859749	-0.0220325803	-0.0215072437	0.0963330252	0.0066753618	-0.0522220059	0.0042413385	-0.0138467149	0.0331069432	-0.0170938046	0.0119997671	-0.0672209893	-0.0285318276	0.0955049558	-0.0341902243	0.0176421426	-0.0419098974	0.0575351952	-0.1010854352	-0.023572244	0.0700837096	0.066606345	0.014695715	0.0405701222	0.0318409841	-0.0574552207	0.0331520085	-0.1121962578	-0.1061088662	0.0489534959	-0.0824183584	0.0334077953	-0.0506972224	0.0441380581	0.1111718364	-0.1046888841	-0.0500915658	0.0973716531	0.0047282087	-0.0418881438	0.018834771	0.0800692756	0.1248910815	0.0029279714	0.0403881969	0.1178269797	-0.0077843641	-0.0472672171	0.1315051691	-0.0326303213	0.0773313608	0.0555833187	-0.0389547216	0.0822335428	0.0157166647	0.0613731817	0.0223176738	-0.0762474846	-0.0644453868	-0.0500862546	-0.0437026736	0.0220704628	-0.0349807934	-0.0256954363	0.085926804	0.0090032276	0.0452560824	0.0262550125	-0.0041378404	-0.1345426063	0.1599892553	0.002899654	0.0868952197	-0.1015791248	0.0498711397	0.0411681735	-0.1082174828	-0.025466313	-0.1516383821	-0.0823172645	0.0443867109	0.044336159	0.0718065571	0.0280553832	-0.0455138215	-0.1317135894	0.1088946814	-0.011970722	-0.012863248	-0.1060041238	-0.0116598832	-0.0741738977	-0.0764530775	0.034661453	-0.0139059457	0.0286232446	0.0730263884	-0.1313707774	0.008294718	-0.0024049454	0.0311525226	0.0538388567	-0.0321066146	0.0285557081	-0.0267917223	-0.0614241278	-0.0340711175	0.0034183569	-0.1092071328	-0.0930041709	0.052871512	-0.0105361127	0.0057277695	-0.0087228073	0.06981249	0.0671244012	0.002209301	0.0604718176	-0.0649158423	0.0165264816	0.0085639473	0.0429215859	0.0026160953	0.0726191743	-0.0417280514	0.0393405576	-0.0286928983	0.0951673947	0.0208245195	0.0347420125	0.0042915623	-0.0128901683	-0.0095854941	-0.0051999652	-0.0662770425	-0.0201586849	-0.0222046557	0.1230413802	0.0574783462	0.059677705	0.1137435392	-0.0089495186	-0.0163961447	0.0102933813	0.0713262607	0.0592794608	-0.0687918309	0.1170207576	-0.0093325994	0.0019791754	-0.1019545715	-0.1343723104	0.0030950871	-0.0902371713	0.0314351137	-0.0108863678	0.1795561222	-0.042106014	-0.0073680721	-0.0269850832	-0.0209179418	-0.0661796789	0.0083498324	0.0143044644	-0.0566561067	0.0190117666	-0.0309393133	0.0173863559	-0.1498896868	0.0428669989	0.0097436531	-0.1131816386	-0.0576811745	-0.0601464523	-0.0742762284	-0.0383449475	0.0711391243	-0.0460512426	0.030033501	0.1066629432	-0.0243460895	-0.05928972	0.100299931	0.0724094211	0.0763315165	-0.0560610744	0.0147106549	0.0237301358	0.0020314702	0.0187984125	0.0811502383	-0.0628530637	-0.0387030091	0.0648378654	0.0144081185	-0.0593143553	0.0650612832	0.0280632811	0.0602617396	0.015266713	-0.0743369974	0.0302925829	-0.0590097467	0.0308783282	0.0728775992	0.0327816293	-0.0396184232	0.0664268705	0.0484265545	-0.0352574602	-0.0520327204	-0.0072768298	0.0721164385	-0.0418860869	0.0911902454	0.0557946531	-0.0302933297	-0.0189545263	-0.0216546432	-0.0759260585	0.0463238124	-0.0440741713	0.078749354	0.0207388125	0.0011683619	-0.0011422894	0.066700142	-0.1090137672	0.031509682	-0.0738540692	-0.0677649744	-0.0385291266	0.0537904927	-0.0294241651	0.0971870163	-0.0263587179	0.0061717376	0.1391181544	0.0227735414	-0.0627050776	0.0911913037	0.090904137	0.0904261954	0.0897584821	0.0889023983	0.0878597406	-0.0143497251216757	-0.0143497251217041	0.0002059146110684	0.0002059146110676	-0.0510330188139391	-0.0129910173877192	0.0026043690092638	0.000168766532768	-0.0127503883534814	0.007608611837611	5.7890974095434254e-05	0.0001625724031645	0.000232999997572	0.000232999997572	5.4288998868552014e-08	5.4288998868552014e-08	-0.0001590000015556	-0.0001590000015556	2.5281000494680807e-08	2.5281000494680807e-08	1.8523500054881843e-08	1.8523500054881843e-08	3.4312005428320754e-16	3.4312005428320754e-16
