global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	c_comp_cor_33	c_comp_cor_34	c_comp_cor_35	c_comp_cor_36	c_comp_cor_37	c_comp_cor_38	c_comp_cor_39	c_comp_cor_40	c_comp_cor_41	c_comp_cor_42	c_comp_cor_43	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
861.5886967837464	n/a	n/a	742335.0824255145	1330.0290870291778	n/a	1768977.3723436682	n/a	789.4800573466921	n/a	n/a	623278.7609481362	960.4813613161722	804.5395010397853	n/a	n/a	n/a	n/a	-0.0437881766	0.0755961633	-0.0356578887	0.0195309709	-0.0464049933	0.0465042407	-0.4495091434	0.1024292763	-0.2975038221	0.1108246921	-0.4542372044	0.1948123781	-0.1002842598	0.0363489762	-0.1014958479	0.0982249352	-0.0018816139	0.0005483149	-0.0753594768	0.0831036565	-0.0005405214	0.0610130646	-0.0042338841	0.0762500045	-0.0439567343	-0.0596552535	0.0042725217	0.1364406677	-0.0662674684	0.1101276865	0.0279147805	-0.0077960903	0.0062360527	-0.0563402444	0.0234787952	-0.06988254	0.0568669894	-0.0204087496	0.0771996349	-0.0474307988	0.0512227884	-0.0600252578	0.0155195584	-0.0293836366	0.0116590535	-0.0797160196	0.0317315936	-0.0076845933	0.1029830315	-0.069227757	0.0891009452	-0.0008432759	-0.0233670827	0.1263802665	-0.0875244002	0.0092244042	-0.0213209784	0.066966167	-0.0774402201	0.0076223925	-0.0261531859	0.0113569689	-0.008754026	0.0422735783	0.0074455875	0.0321103862	-0.0399897969	0.0075886089	-0.0236765661	0.05201318	-0.0276326119	0.0977940486	-0.0630230877	0.0079129885	-0.0543827199	0.0360437655	-0.0021928611	0.0808752379	-0.100958077	0.0286799746	-0.0146136573	0.0104918865	-0.0309114996	0.0892877817	-0.0649565765	0.0952941173	0.0688483396	-0.0186650451	0.0327736971	-0.05882782	0.0528562337	0.0230112387	-0.0947282538	0.1030192461	-0.0872031652	-0.0149141186	-0.1041722411	0.0860531125	-0.0641131885	-0.033512774	-0.0929911534	0.0224419752	0.0129720151	-0.0450546154	-0.0173861938	0.0185093458	0.1154338929	-0.089387874	-0.0704909538	0.10133102	0.0290067969	0.0514472819	-0.1075056925	0.0544319675	0.0825470798	-0.0227600909	-0.0184062581	-0.0431863233	-0.0833846113	0.0652843604	-0.1228204969	0.2490528593	0.0020425189	-0.3024953639	0.3969572922	-0.2913104049	0.1174698729	-0.214561353	0.1255692068	-0.0930148729	0.0441969998	-0.0664922509	0.0490479806	-0.085306087	0.0811220499	-0.0087394023	0.1021421395	-0.0913412763	-0.0034069036	0.1012111603	-0.0282058483	0.0193553846	-0.062143826	0.0244914578	-0.0645343956	0.0406129848	-0.0561830712	0.0786004208	-0.0209441502	0.0446024996	-0.0134877061	0.0138877308	-0.0120850031	0.0555768953	-0.0729645359	0.097437159	-0.0555213326	-0.0036000962	0.0898491246	-0.0391346214	-0.0149536707	0.0196094784	0.0942590467	-0.028437612	-0.0068754149	0.0517328592	-0.0371587072	-0.0014337171	-0.0509967634	0.0199393271	0.1714616078	-0.0685983361	0.032783624	0.0313209247	-0.0313015419	-0.0139754715	-0.0258414318	0.0210295542	0.03605077	-0.0929416485	-0.0044774959	0.0580474022	0.0356971269	0.0524002038	-0.0688073101	-0.0344366218	0.0393201265	0.0454762643	-0.0325591451	-0.008605136	0.0447277816	0.0345399083	-0.0073534386	0.0243583933	-0.0752114692	0.0364531855	-0.0302616974	0.0065239805	-0.0061866186	0.1570626049	-0.049774486	0.1530760181	-0.0716769672	0.0263185317	-0.1257804031	0.1182474213	-0.0671531727	0.0545158319	-0.0555447447	0.1014485288	-0.0648183037	0.0168625454	-0.0087488391	0.0230101611	-0.0299138607	-0.0488016078	0.1408828891	0.0912851377	0.0912792721	0.0912694965	0.0912558111	0.0912382167	0.0912167139	0.0359402306768004	n/a	n/a	0.0012917001811016	-0.0555185698608937	n/a	n/a	0.0030823115993989	-0.0201164097700825	n/a	0.0004046699420378	n/a	-0.000976894939809	n/a	9.543237234244297e-07	n/a	-0.0004012573722647	n/a	n/a	1.6100747879677204e-07	0.000526303626356	n/a	2.769955071154761e-07	n/a
859.4242396094463	-2.1644571743000824	4.684874859379097	738610.023628275	1310.3513504957637	-19.67773653341419	1717020.6617460717	387.2133150784635	789.165100247399	-0.3149570992931103	0.0991979743951301	622781.5554484873	954.2436581140968	810.3112008563079	0.982726	26.265818	0.0319853062969968	0.0182321700999416	-0.056197638	0.015530196	-0.0466974733	-0.0064189817	-0.008363441	0.0716111419	-0.0991613066	0.01413199	-0.1757793208	0.0325224645	-0.0158496678	0.0618699414	-0.0529275327	0.0338795773	-0.0613704448	-0.113382357	0.0139858662	-0.1907864829	-0.0048517868	-0.0603011554	-0.0181340462	-0.0227350757	-0.0695112485	0.0553861603	0.1096065747	-0.0345871667	0.0406111463	-0.1481039134	0.0274847678	0.0201771817	-0.0199158803	0.0310593673	-0.0486064857	0.0415601258	0.1096600352	0.080892937	-0.0922783831	-0.1627283735	0.0078872952	0.0591233804	0.0267433198	-0.0770883069	-0.0498469303	0.0731400572	0.001145438	0.087980563	-0.002863477	-0.0039058968	-0.127530838	-0.054315795	0.001187725	-0.1092233435	0.0893307781	0.0994299647	-0.0212786971	0.1080946777	-0.0229388993	0.0267071749	0.0433517962	-0.0523114509	-0.0920590128	0.0112795384	-0.0637092125	-0.0083394839	-0.0163921977	0.0339337791	0.0540323201	0.0631532514	-0.0237366222	0.069028554	0.0269778509	-0.0019598181	0.0608427723	-0.1026062071	-0.0865523172	0.0361134531	0.1143153047	-0.096261519	0.0709231119	0.0995567894	0.1430804867	0.0373550938	0.1133553914	-0.0418044174	0.1033775881	0.0579875086	0.0292792274	-0.0641904212	-0.0568387617	-0.0020235644	0.060896114	0.0620266192	0.0084236376	-0.021212888	-0.0599166465	-0.0876176173	-0.1026523585	0.0133091059	0.0034630854	-0.1489002757	0.0977046785	0.0831141238	-0.0130610521	0.0043985518	-0.0081012109	0.0167929924	0.0598499266	-0.0194682987	-0.1239014746	0.0976250414	0.1032978313	0.0345255535	0.0628651579	-0.0161663784	-0.0411949132	0.0886959039	-0.0008976455	-0.0727566727	0.0123807713	0.0503617937	-0.0106235951	0.0648620308	-0.0203925352	-0.1659970468	0.2221282206	0.0148795742	-0.03435365	-0.110415204	-0.0519845434	0.0462656449	-0.0582751127	0.0795931009	-0.0137925727	0.0121028904	-0.0592768148	-0.003703358	0.0063552881	0.115843875	0.0562473687	0.008804324	-0.0843812413	0.0501320155	0.0073525718	0.0318037662	0.0583725208	0.097914614	0.0887105983	-0.0187493555	0.00386276	0.0115490621	-0.0123887895	-0.0011730163	0.0897948328	0.0352949007	0.0205371302	-0.1624681392	-0.0374862642	-0.040025232	0.0325413115	-0.0043520383	-0.0256306536	0.0014244603	-0.1015299635	-0.0975863878	0.0773225774	-0.0703308745	0.0891024678	-0.0267664549	0.0708023051	0.0834049783	0.0022585873	0.0316703689	-0.0774776312	-0.0285057618	0.0135118764	0.0216482131	-0.0238660147	0.0455474981	0.0119327942	0.0804436425	-0.0615637208	0.0629121627	-0.0946793625	0.0121658816	0.0946552287	0.091781377	-0.0216448226	0.0909271973	-0.0365336239	0.0397196081	0.0006863769	-0.0329672867	0.0328024099	0.0708347141	-0.0672862349	0.0703978244	-0.0631856074	-0.0154732544	0.0300017615	0.1347175328	-0.0188333477	0.1583708298	-0.0463917997	-0.0972465446	-0.2046804671	0.0656276587	0.0570929398	-0.0013007518	-0.0092582196	-0.1000422389	-0.0953547632	-0.0527530331	0.02625268	0.0347014127	-0.0361733224	0.0215447914	0.0819368328	0.0912694965	0.0912167139	0.0911287655	0.0910056853	0.0908475206	0.0906543325	0.0260661198930876	-0.0098741107837127	9.749806376903336e-05	0.0006794426062808	-0.0696660079891415	-0.0141474381282478	0.0002001500055925	0.0048533526691431	-0.0194794195538463	0.0006369902162361	0.0003794477861547	4.0575653558064027e-07	-0.0010829037803834	-0.0001060088405743	1.1726805975686588e-06	1.1237874279928534e-08	-0.0004012627616998	-5.3894351000234605e-09	2.904601069736488e-17	1.610118039269505e-07	0.0004857825129895	-4.052111336650007e-05	2.359846499263937e-07	1.6419606284607502e-09
856.759819033282	-2.664420576164275	7.0991370066875685	734037.3875099422	1304.2924988752263	-6.058851620537325	1701178.9226221822	36.709682959687775	789.0623192305186	-0.1027810168803853	0.010563937430966	622619.3436294448	952.5583712138282	804.5421171017446	0.969269	25.906128	0.0530344318192625	0.0279662193797279	-0.0735922543	-0.0027998963	0.0027316376	0.0117422789	0.0111115855	0.044550663	-0.0108576254	0.029991835	0.014336267	-0.0710543543	-0.0180607426	-0.059125611	-0.1049870018	0.0663840507	-0.1748674756	0.0391968373	-0.044392109	-0.0910832173	-0.0793254717	0.0215608714	0.0379467913	0.1058395831	0.0411118139	0.0202531868	0.0642492111	0.0684092787	0.0333994719	-0.0016986134	-0.019433232	0.0521917149	0.0237388688	0.079872145	0.0720149747	0.1111165362	-0.0045081498	0.0551506333	0.0055486066	0.0766757321	-0.0710066454	0.039831923	0.0093437754	-0.0212028409	-0.0995626767	-0.0758748015	0.0278528038	0.0405557606	0.0632634524	-0.0051962207	0.0082441156	-0.0618992286	-0.0583739674	-0.0819987176	0.0104203117	0.0250430072	-0.0736310516	-0.0167595274	0.1305251068	0.014316194	0.0350163949	0.0675876773	0.1086600221	-0.0160963112	-0.0588646116	-0.1543503927	-0.0800090605	-0.0255012713	-0.0526557206	0.0826691303	0.0263048495	0.0499543955	0.0237619136	-0.0031379547	-0.0661795245	0.0086929564	-0.1951541516	0.0173616419	-0.0772752696	0.0197704703	-0.118782913	-0.0776999638	0.0729901406	0.0495387215	0.0545919344	-0.0298215714	-0.0175936365	0.0393122751	0.0001837478	0.0699909832	0.0601700831	-0.017816278	-0.0821298099	0.0117792084	0.0687404011	-0.0167883532	0.0507862281	-0.0429233153	0.0894873022	0.0864206734	-0.0043945839	-0.025054768	0.0931649518	-0.0841676344	-0.0617547152	0.0271497241	-0.0055167156	0.0137503248	0.0389734404	0.0193714721	0.0350607565	-0.1364725618	-0.0176318114	-0.0071212454	0.0641343727	-0.0439081827	0.0660669799	0.0226644427	-0.0058990495	0.0314628472	0.0764742405	0.046241102	0.0186037019	0.0060874501	0.0529436767	-0.0576815693	0.043863969	0.0170429473	-0.1882610375	-0.0965196199	-0.0393832984	-0.102336511	0.0009566629	-0.1369476751	-0.0511580429	-0.0096362794	0.0407665435	-0.0086720612	0.1039885893	-0.0025500578	0.0333619484	-0.0708072911	-0.0751291618	0.0357985643	0.1456307442	-0.0802021475	-0.1281060628	-0.0051009193	-0.041962539	-0.0301784712	-0.0144059638	-0.0617087531	-0.0383989964	0.0411144254	-0.1007306625	-0.0799058768	0.0433175641	-0.0351650207	-0.037635032	-0.0381024027	0.0035735247	-0.0447962283	0.068152301	0.0911931866	0.0287701998	0.0239760016	0.0883459083	-0.0910339967	-0.0057450158	0.033322581	0.009785962	-0.0929204929	-0.0275581723	0.065026058	0.0271916185	-0.0512414735	0.0162253832	0.108050822	0.0202252707	0.1359189952	0.0112222695	0.0116120905	0.018908264	0.0066213358	-0.0163078554	0.0047904784	0.0765498384	0.018193787	-0.0095543232	0.0232087039	0.068136606	0.0925988022	0.0767841572	0.0070731753	-0.0434930127	0.08409025	-0.0554643284	0.0433645562	-0.0262323648	-0.0484902594	0.0314080644	0.1668901041	-0.0242597832	0.036111577	0.0328777513	-0.141079619	-0.1311446998	-0.0315903579	0.0510554364	0.0611133453	-0.0009606561	-0.0999549879	-0.0831193776	0.0204173067	0.0722646005	-0.0080759733	0.0923732314	0.043820041	-0.0486055972	0.0912382167	0.0910916402	0.0908475206	0.0905061192	0.0900678015	0.089533037	0.0185346268779511	-0.0075314930151365	5.672338703704989e-05	0.0003435323935048	-0.0641932471497739	0.0054727608393676	2.995111120491567e-05	0.0041207729796319	-0.002454391042292	0.0170250285115543	6.02403538848321e-06	0.0002898515958192	-0.0010640010553399	1.890272504349996e-05	1.1320982457644208e-06	3.573130140701605e-10	-2.7986512751709824e-07	0.0004009828965722	1.6078728334349813e-07	7.832448960016167e-14	0.0005259998804378	4.021736744830003e-05	2.766758742205799e-07	1.6174366444715828e-09
855.0741165387411	-1.6857024945409194	2.841592900101478	731151.7447745086	1298.929948548203	-5.362550327023428	1687219.0112354371	28.75694600985907	789.1240967216155	0.0617774910969046	0.0038164584062281	622716.8400267055	950.5390032337298	788.7876242451913	1.029468	27.515108	0.0265005552760118	0.0159891940986351	-0.0765890218	-0.0558971007	0.1029830236	-0.0008418216	0.0530809351	-0.0438654077	0.0484488132	-0.0150271357	0.1422163049	-0.0419099889	-0.0524612233	-0.0133849368	-0.0293118653	-0.0475600365	-0.1120064955	-0.015155602	-0.0263839648	-0.0188126836	-0.0665899338	-0.0357158151	0.0492111856	-0.0638772857	-0.0420144773	0.0367110275	-0.0024104577	0.0990578119	-0.0286323199	-0.0181759786	-0.0611238295	-0.066585181	0.0962602951	-0.0428159289	0.127400951	-0.1219421363	-0.0252615361	-0.0256632444	0.0191651926	-0.0090245921	0.06388623	-0.0301499364	-0.0998034324	-0.0840662291	0.0212363636	0.0935122742	-0.002065838	-0.0297867694	0.0217379926	0.0469972065	-0.0138851516	-0.0155232244	0.0343553873	-0.0384773235	0.0997357465	-0.0251831247	0.1163616021	-0.0974284596	0.1369059625	0.0278439149	-0.0763301209	-0.0792360415	0.0084882894	0.0679541016	-0.0294616158	-0.0676566161	0.0505442377	-0.0035826802	0.0457405758	-0.0033446711	-0.0763099599	0.0730995921	-0.0506774082	0.0481379476	0.0422480645	-0.0422950827	-0.07728037	-0.0293135093	-0.1265498444	0.0123156551	-0.1099063773	-0.0803551677	-0.0520008987	-0.0645127669	0.0214877424	0.063766758	-0.028991777	-0.0640382579	-0.099880578	-0.10301422	0.057104161	-0.0684825151	0.0796122571	0.0241350015	0.0239765501	0.0062244363	-0.0877492398	0.0450148635	0.0262039262	-0.1233686209	0.0608275346	0.044744914	0.0627261188	-0.0664831212	0.0311642971	-0.0125554378	-0.0131720806	0.0194191325	0.0065663258	-0.0234144872	-0.0214963244	-0.0084456835	-0.0765723171	0.0167989468	0.0205705651	-0.0163824946	-0.0445571042	0.0091232267	-0.0656509151	-0.0440708334	-0.0843804669	-0.0489456791	0.0132493364	-0.0264483646	0.08120342	-0.0069329309	-0.0853246792	0.0115015482	-0.1156911317	-0.0759487889	0.0361410502	-0.0036292612	0.0543700544	0.1310627685	0.0473404349	0.0480818683	0.0434979307	0.0285650305	0.0425005038	0.0057985175	-0.023906953	-0.0542867197	-0.0894513095	-0.0390531712	0.0263673172	0.0466481322	-0.0327081229	-0.0748298105	-0.0004868434	0.1005469909	-0.0755511816	0.0719302602	-0.0837007292	0.0256882004	-0.0104050801	-0.0478450691	-0.0415275401	0.0305384983	-0.0312487883	-0.071381237	0.048120114	-0.086707081	0.0340223014	0.0553411275	-0.0712048439	0.0138379585	0.008095549	0.0617801391	-0.0189019824	0.0171059743	0.0722919665	0.0127423251	0.0131455568	-0.0445396855	-0.0165967955	-0.0121209289	0.0029271279	-0.0155566875	-0.0398100877	-0.0365400065	-0.1993738868	0.0295881957	-0.0307652796	-0.0120474148	0.1271620672	-0.1052310765	-0.1506470129	0.0097616087	0.0260978128	0.0187914327	0.0074702179	-0.0176094864	0.0196997203	-0.0582461137	-0.0523136543	0.0821400743	-0.0160513165	-0.0159589293	0.0708033056	-0.0606794969	-0.0145172823	0.1389437653	-0.0065587368	0.0319532432	0.1176852397	-0.0188767288	-0.090324991	0.0167815289	-0.0213348921	0.0616931353	-0.0102138627	-0.0877816266	-0.0577401916	0.1193738306	-0.0174744279	0.0136487663	-0.0472528693	-0.023212459	0.1077315025	0.0911913037	0.090904137	0.0904261954	0.0897584821	0.0889023983	0.0878597406	0.0198306967862009	0.0012960699082498	1.6797972070706503e-06	0.0003932565350262	-0.0607856904424011	0.0034075567073727	1.1611442713961347e-05	0.0036949001625594	0.0046569366229931	0.0071113276652851	2.168705871057438e-05	5.057098116304924e-05	-0.0010594307875685	4.570267771399853e-06	1.1223935936480124e-06	2.0887347502296178e-11	-0.0002792735684662	-0.0002789937033386	7.783748650263303e-08	7.799372604384531e-08	0.0005158518316458	-1.0148048792000034e-05	2.661031122123268e-07	1.0298289428481336e-10
855.5062848486963	0.4321683099551592	0.1867694481294985	731891.0034156187	1299.6305895132728	0.7006409650698515	1689039.6691986169	0.4908977619340129	787.5004686349976	-1.6236280866179411	2.636168163654637	620156.9881003408	949.6705166157136	790.2408893270732	0.973504	26.019312	0.0438502465591304	0.02372400556624	-0.0501057167	-0.0693877175	0.0892918475	-0.0304208455	0.0247287444	-0.1271378633	0.062862092	-0.0003221753	-0.0166190093	-0.0626718291	-0.1040060015	-0.0009423632	0.0132513955	-0.0057791432	-0.0313972898	0.0583973408	-0.0626784551	-0.0401276231	0.1080332806	-0.0400003479	-0.0145907889	-0.0289363617	-0.0881093446	-0.0464045277	-0.0716774999	0.1020047307	-0.1055008346	-0.0990276447	-0.0900251746	-0.0514742451	0.0033428264	-0.0043902361	-0.0251514009	0.1693288524	-0.1150253508	0.0145272765	-0.0478813652	0.0972291723	-0.0137011816	0.0663247065	0.0590116234	-0.0120608132	0.0528701495	0.0085145235	-0.0108110964	0.0408537462	-0.047268577	-0.0991359793	-0.1266080491	-0.0284815832	-0.0457771835	-0.0600869708	0.0506482617	-0.0375947455	0.0833052498	0.0392487748	-0.0702797564	-0.0886017741	-0.0779978762	-0.0086339568	-0.0046755834	0.0224954607	-0.0472405767	0.0096831861	0.0511765221	-0.0646818758	0.0729938492	0.052859144	0.1074896849	-0.0514604119	-0.1318576667	0.091729039	0.1393585579	-0.1832089135	-0.1092287237	0.0061621626	0.0431915656	0.01763472	0.0191835717	0.0957347079	-0.112190366	0.025015809	-0.0802691202	0.0175238659	0.0871283824	-0.0215925773	-0.1120611012	0.0053573943	0.0230477478	0.0220887302	-0.0464269988	0.0350001328	0.0157957125	-0.0479299521	0.0902535722	0.0150959231	-0.0450253365	-0.1438213644	-0.0141360937	0.0598328835	0.0694292046	0.0783469705	-0.0530415696	-0.0322472031	0.0970325706	0.015035295	0.0603065374	-0.0729657613	-0.0530810288	0.0671762559	0.0712140998	-0.0002934291	0.0930448505	-0.0291817671	-0.0195794846	-0.0472146294	0.0506928201	0.0927242073	-0.0216399688	-0.1215076851	0.0058037943	-0.0805535204	0.0412419093	-0.0877548833	-0.0433565033	0.0300827486	0.0405563315	-0.0487842689	0.0025642982	-0.0521851939	0.0253240553	0.0083609529	0.0505763803	0.0630103722	0.0084564924	0.0519748792	0.0384824483	0.1089885768	-0.0246948152	-0.0299600374	-0.1561264646	-0.0857486068	0.022230124	0.1079708503	0.1377582496	0.0521541626	0.0232630136	-0.1015956714	0.0750275093	0.0489803965	-0.0810925796	-0.0214072264	-0.1029741001	-0.0197956602	0.0549030162	0.0018083214	0.0293228639	0.1206914302	-0.0013590388	0.0602059115	-0.0227263211	0.0023564967	-0.1024049029	-0.1113659338	-0.057207153	0.0514180751	0.0686784073	-0.101830516	0.1285352722	0.0502424412	-0.1028304086	-0.0142962367	-0.0212760728	0.0911118367	-0.0378370547	0.019326079	0.0848059368	0.0023726491	-0.0647550192	-0.0226874438	-0.1093873195	-0.0881037885	0.0691504208	-0.0476689132	-0.0267174832	0.0946034659	0.0029396527	-0.0015699924	-0.0565143927	-0.0129034603	0.1146249231	0.0050467559	0.0933528342	0.0459470829	0.0254173765	-0.0293743893	0.0995856545	-0.0241292011	-0.067254177	0.1529190795	-0.00610576	0.0003332288	0.0661337314	0.0496695952	-0.0176945143	0.0316935698	-0.0670775187	0.0481320021	-0.0200374604	-0.0643629285	-0.0353978419	0.0030837616	-0.1233037075	0.0684590222	-0.0285755593	0.0429205136	-0.0777388344	0.0911287655	0.0906543325	0.0898654396	0.0887648233	0.0873563013	0.0856447597	0.0252907566683262	0.0054600598821253	2.981225391639414e-05	0.0006396223728564	-0.061097117354592	-0.0003114269121909	9.698672163676025e-08	0.0037328577490407	2.423873677059873e-05	-0.0046326978862225	5.87516360234375e-10	2.1461889705010437e-05	-0.0007029916910713	0.0003564390964972	4.941973177152862e-07	1.2704882951174028e-07	-3.765639799846454e-05	0.0002416171704677	5.8378857064834754e-08	1.4180043102187643e-09	0.0004449868610389	-7.086497060689999e-05	1.980133064972533e-07	5.0218440591168e-09
